id,question,direction
2022,"You are cycling north-west along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
863,We are hiking south along the west shore of the lake. In which direction is the lake?,east
4014,He is walking north-west along the south-west shore of the island. In which direction is the sea?,south-west
2906,I am driving south-east along the north-east side of a road which runs south-east to north-west. In which direction is the road?,south-west
4009,He is walking east along the north shore of the island. In which direction is the sea?,north
3985,You are unicycling east along the north shore of the island. In which direction is the sea?,north
5717,"They are jogging east along the south shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",south
3786,They are driving north-west along the north-east side of a road which runs north-west to south-east. In which direction is the road?,south-west
1735,"She is perambulating south along the west shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",east
3832,They are unicycling south-west along the north-west side of a road which runs south-west to north-east. In which direction is the road?,south-east
3747,We are unicycling north along the east side of a road which runs north to south. In which direction is the road?,west
4405,You are running east along the south shore of the island. In which direction is the sea?,south
3697,We are cycling west along the north side of a road which runs west to east. In which direction is the road?,south
3788,They are driving north-east along the south-east side of a road which runs north-east to south-west. In which direction is the road?,north-west
2388,"They are unicycling south-west along the middle of the south-east side of a park; in which direction is the bandstand, located in the centre of the park?",north-west
4542,He is hiking south-east along the south-west shore of the island. In which direction is the sea?,south-west
852,We are perambulating north-east along the south-east shore of the lake. In which direction is the lake?,north-west
1819,"We are hiking north along the east shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",west
856,We are perambulating south-west along the north-west shore of the lake. In which direction is the lake?,south-east
2720,"She is racing south-west along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
670,He is driving south-east along the south-west shore of the lake. In which direction is the lake?,north-east
2949,I am unicycling west along the south side of a road which runs west to east. In which direction is the road?,north
2807,"They are running south along the middle of the west side of a park; in which direction is the bandstand, located in the centre of the park?",east
5595,"She is racing north along the east shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",east
2700,"She is hiking north-east along the middle of the south-east side of a park; in which direction is the bandstand, located in the centre of the park?",north-west
4149,She is unicycling west along the south shore of the island. In which direction is the sea?,south
3665,She is unicycling west along the north side of a road which runs west to east. In which direction is the road?,south
5149,"We are driving west along the south shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",south
1846,"They are running south-east along the south-west shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",north-east
1750,"She is unicycling south-east along the south-west shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",north-east
193,He is jogging east along the north shore of the lake. In which direction is the lake?,south
788,She is unicycling north-east along the south-east shore of the lake. In which direction is the lake?,north-west
5125,"We are running west along the south shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",south
646,He is running south-east along the south-west shore of the lake. In which direction is the lake?,north-east
1937,"I am cycling east along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
3920,I am racing north-east along the north-west shore of the island. In which direction is the sea?,north-west
3446,You are running south-east along the south-west side of a road which runs south-east to north-west. In which direction is the road?,north-east
4686,We are riding south-east along the south-west shore of the island. In which direction is the sea?,south-west
485,I am running east along the south shore of the lake. In which direction is the lake?,north
2665,"She is driving west along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
781,She is hiking east along the south shore of the lake. In which direction is the lake?,north
3638,She is jogging south-east along the south-west side of a road which runs south-east to north-west. In which direction is the road?,north-east
729,She is walking west along the north shore of the lake. In which direction is the lake?,south
3927,You are running north along the west shore of the island. In which direction is the sea?,west
5092,"She is perambulating south-west along the south-east shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",south-east
488,I am running south-west along the north-west shore of the lake. In which direction is the lake?,south-east
4020,He is cycling south-west along the south-east shore of the island. In which direction is the sea?,south-east
2486,"You are running south-east along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
3942,You are cycling north-west along the south-west shore of the island. In which direction is the sea?,south-west
1964,"I am riding south-west along the middle of the south-east side of a park; in which direction is the bandstand, located in the centre of the park?",north-west
771,She is perambulating north along the east shore of the lake. In which direction is the lake?,west
4095,She is walking north along the west shore of the island. In which direction is the sea?,west
2997,You are jogging west along the south side of a road which runs west to east. In which direction is the road?,north
65,I am unicycling east along the north shore of the lake. In which direction is the lake?,south
1831,"We are unicycling south along the west shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",east
4791,They are unicycling south along the west shore of the island. In which direction is the sea?,west
5171,"We are perambulating south along the east shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",east
2860,"They are hiking north-east along the middle of the south-east side of a park; in which direction is the bandstand, located in the centre of the park?",north-west
4341,I am cycling east along the south shore of the island. In which direction is the sea?,south
5660,"We are hiking north-east along the south-east shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",south-east
169,He is walking east along the north shore of the lake. In which direction is the lake?,south
2,I am running south-east along the north-east shore of the lake. In which direction is the lake?,south-west
3622,She is cycling south-east along the south-west side of a road which runs south-east to north-west. In which direction is the road?,north-east
1963,"I am riding south along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
3459,You are cycling north along the east side of a road which runs north to south. In which direction is the road?,west
3074,He is jogging south-east along the north-east side of a road which runs south-east to north-west. In which direction is the road?,south-west
881,They are running west along the north shore of the lake. In which direction is the lake?,south
191,He is driving north along the west shore of the lake. In which direction is the lake?,east
1,I am running east along the north shore of the lake. In which direction is the lake?,south
2579,"He is cycling north along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
3255,We are perambulating north along the west side of a road which runs north to south. In which direction is the road?,east
5220,"They are cycling south-west along the south-east shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",south-east
1511,"I am unicycling south along the west shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",east
2782,"We are hiking south-east along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
1395,"They are jogging south along the east shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",west
5438,"You are racing south-east along the south-west shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",south-west
2400,"They are racing north-east along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
917,They are jogging east along the south shore of the lake. In which direction is the lake?,north
2527,"You are riding south along the middle of the west side of a park; in which direction is the bandstand, located in the centre of the park?",east
1506,"I am unicycling north-west along the north-east shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",south-west
4874,"I am racing south-east along the north-east shore of an island and then turn around to head back in the direction I came from, in which direction is the sea?",north-east
4375,I am perambulating south along the west shore of the island. In which direction is the sea?,west
3864,I am cycling north-east along the north-west shore of the island. In which direction is the sea?,north-west
2557,"You are racing east along the middle of the south side of a park; in which direction is the bandstand, located in the centre of the park?",north
3709,We are driving east along the south side of a road which runs east to west. In which direction is the road?,north
1363,"They are running south along the east shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",west
1914,"They are racing north-west along the north-east shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",south-west
3620,She is cycling north-east along the south-east side of a road which runs north-east to south-west. In which direction is the road?,north-west
5754,"They are racing north-west along the north-east shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",north-east
4592,She is driving south-west along the north-west shore of the island. In which direction is the sea?,north-west
5549,"She is driving east along the south shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",south
534,I am perambulating south-east along the south-west shore of the lake. In which direction is the lake?,north-east
3219,We are cycling south along the east side of a road which runs south to north. In which direction is the road?,west
571,You are walking north along the east shore of the lake. In which direction is the lake?,west
2106,"He is driving south-east along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
3984,You are hiking north-east along the north-west shore of the island. In which direction is the sea?,north-west
5378,"You are cycling north-west along the north-east shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",north-east
3439,I am racing south along the west side of a road which runs south to north. In which direction is the road?,east
4776,They are perambulating south-west along the north-west shore of the island. In which direction is the sea?,north-west
2642,"She is running north-west along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
1323,"We are riding south along the east shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",west
5599,"She is racing south along the west shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",west
2100,"He is cycling south-west along the middle of the south-east side of a park; in which direction is the bandstand, located in the centre of the park?",north-west
1228,"She is driving south-west along the south-east shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",north-west
5551,"She is driving south along the west shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",west
5292,"I am walking north-east along the south-east shore of an island and then turn around to head back in the direction I came from, in which direction is the sea?",south-east
4984,"He is cycling north-east along the north-west shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",north-west
313,She is racing east along the north shore of the lake. In which direction is the lake?,south
296,She is perambulating north-east along the north-west shore of the lake. In which direction is the lake?,south-east
1909,"They are unicycling east along the south shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",north
4309,They are unicycling west along the south shore of the island. In which direction is the sea?,south
4420,You are cycling north-east along the south-east shore of the island. In which direction is the sea?,south-east
2749,"We are driving east along the middle of the south side of a park; in which direction is the bandstand, located in the centre of the park?",north
1501,"I am hiking east along the south shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",north
3808,They are riding south-west along the north-west side of a road which runs south-west to north-east. In which direction is the road?,south-east
4461,You are hiking east along the south shore of the island. In which direction is the sea?,south
5610,"We are walking north-west along the north-east shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",north-east
40,I am jogging north-east along the north-west shore of the lake. In which direction is the lake?,south-east
5042,"She is running south-east along the north-east shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",north-east
504,I am cycling south-west along the north-west shore of the lake. In which direction is the lake?,south-east
2299,"We are hiking south along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
3935,You are walking north along the west shore of the island. In which direction is the sea?,west
3971,You are perambulating south along the east shore of the island. In which direction is the sea?,east
4320,They are racing north-east along the north-west shore of the island. In which direction is the sea?,north-west
3084,He is riding south-west along the south-east side of a road which runs south-west to north-east. In which direction is the road?,north-west
5506,"He is unicycling north-west along the north-east shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",north-east
4382,I am hiking south-east along the south-west shore of the island. In which direction is the sea?,south-west
1496,"I am perambulating south-west along the north-west shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",south-east
531,I am perambulating north along the east shore of the lake. In which direction is the lake?,west
2200,"She is jogging north-east along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
19,I am cycling south along the east shore of the lake. In which direction is the lake?,west
2795,"We are racing north along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
5510,"He is unicycling south-east along the south-west shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",south-west
1088,"You are riding north-east along the north-west shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",south-east
3538,He is cycling north-west along the north-east side of a road which runs north-west to south-east. In which direction is the road?,south-west
1987,"I am unicycling south along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
4529,He is perambulating west along the north shore of the island. In which direction is the sea?,north
2239,"She is racing north along the middle of the west side of a park; in which direction is the bandstand, located in the centre of the park?",east
1332,"We are perambulating south-west along the south-east shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",north-west
693,He is perambulating east along the south shore of the lake. In which direction is the lake?,north
1904,"They are hiking south-west along the north-west shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",south-east
5178,"We are hiking south-east along the north-east shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",north-east
4254,They are walking north-west along the south-west shore of the island. In which direction is the sea?,south-west
5571,"She is perambulating north along the east shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",east
3262,We are hiking north-west along the south-west side of a road which runs north-west to south-east. In which direction is the road?,north-east
1743,"She is hiking south along the west shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",east
3169,She is perambulating east along the north side of a road which runs east to west. In which direction is the road?,south
2399,"They are racing north along the middle of the west side of a park; in which direction is the bandstand, located in the centre of the park?",east
1705,"She is driving west along the north shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",south
2512,"You are driving south-west along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
5217,"They are cycling east along the north shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",north
3339,They are hiking south along the east side of a road which runs south to north. In which direction is the road?,west
5095,"She is perambulating north along the west shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",west
3737,We are hiking west along the north side of a road which runs west to east. In which direction is the road?,south
1129,"He is walking east along the north shore of a lake and then turns around to head back in the direction he came from, in which direction is the lake?",south
4596,She is jogging north-east along the south-east shore of the island. In which direction is the sea?,south-east
2162,"She is running south-east along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
3451,You are walking north along the east side of a road which runs north to south. In which direction is the road?,west
1288,"We are running north-east along the north-west shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",south-east
4658,We are cycling north-west along the north-east shore of the island. In which direction is the sea?,north-east
2994,You are jogging south-east along the north-east side of a road which runs south-east to north-west. In which direction is the road?,south-west
2861,"They are hiking east along the middle of the south side of a park; in which direction is the bandstand, located in the centre of the park?",north
2962,You are running south-east along the north-east side of a road which runs south-east to north-west. In which direction is the road?,south-west
3980,You are hiking south-west along the south-east shore of the island. In which direction is the sea?,south-east
1387,"They are driving south along the east shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",west
2155,"He is racing south along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
5484,"He is riding north-east along the south-east shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",south-east
2744,"We are cycling south-west along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
3593,He is racing west along the north side of a road which runs west to east. In which direction is the road?,south
1590,"You are unicycling south-east along the south-west shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",north-east
5254,"They are perambulating north-west along the south-west shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",south-west
1700,"She is cycling north-east along the south-east shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",north-west
656,He is walking south-west along the north-west shore of the lake. In which direction is the lake?,south-east
1659,"He is hiking north along the east shore of a lake and then turns around to head back in the direction he came from, in which direction is the lake?",west
789,She is unicycling east along the south shore of the lake. In which direction is the lake?,north
4313,They are racing east along the north shore of the island. In which direction is the sea?,north
1566,"You are riding south-east along the south-west shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",north-east
2510,"You are driving south-east along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
3989,You are unicycling west along the south shore of the island. In which direction is the sea?,south
2217,"She is hiking east along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
145,You are unicycling east along the north shore of the lake. In which direction is the lake?,south
4330,I am walking north-west along the north-east shore of the island. In which direction is the sea?,north-east
543,I am hiking south along the west shore of the lake. In which direction is the lake?,east
3773,They are walking east along the south side of a road which runs east to west. In which direction is the road?,north
3468,You are driving north-east along the south-east side of a road which runs north-east to south-west. In which direction is the road?,north-west
3308,They are driving south-west along the south-east side of a road which runs south-west to north-east. In which direction is the road?,north-west
1322,"We are riding south-east along the north-east shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",south-west
4132,She is perambulating south-west along the south-east shore of the island. In which direction is the sea?,south-east
1315,"We are jogging south along the east shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",west
2242,"We are running south-east along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
1098,"You are hiking south-east along the north-east shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",south-west
4616,She is perambulating south-west along the north-west shore of the island. In which direction is the sea?,north-west
2117,"He is jogging west along the middle of the south side of a park; in which direction is the bandstand, located in the centre of the park?",north
4728,They are running south-west along the north-west shore of the island. In which direction is the sea?,north-west
5718,"They are jogging south-east along the south-west shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",south-west
3908,I am unicycling south-west along the south-east shore of the island. In which direction is the sea?,south-east
2648,"She is running south-west along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
438,They are jogging north-west along the south-west shore of the lake. In which direction is the lake?,north-east
3634,She is jogging north-west along the north-east side of a road which runs north-west to south-east. In which direction is the road?,south-west
5406,"You are riding south-east along the south-west shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",south-west
2502,"You are cycling south-east along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
5103,"She is hiking north along the west shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",west
1958,"I am jogging north-west along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
5732,"They are perambulating north-east along the south-east shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",south-east
3890,I am perambulating south-east along the north-east shore of the island. In which direction is the sea?,north-east
5218,"They are cycling south-east along the north-east shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",north-east
5100,"She is hiking south-west along the south-east shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",south-east
5363,"You are running north along the east shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",east
3584,He is hiking south-west along the north-west side of a road which runs south-west to north-east. In which direction is the road?,south-east
3412,I am perambulating north-east along the south-east side of a road which runs north-east to south-west. In which direction is the road?,north-west
1225,"She is driving east along the north shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",south
3475,You are jogging north along the east side of a road which runs north to south. In which direction is the road?,west
4312,They are unicycling north-east along the north-west shore of the island. In which direction is the sea?,north-west
219,He is hiking south along the east shore of the lake. In which direction is the lake?,west
5244,"They are riding south-west along the south-east shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",south-east
2609,"He is perambulating west along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
483,I am running north along the east shore of the lake. In which direction is the lake?,west
4663,We are cycling south along the west shore of the island. In which direction is the sea?,west
2643,"She is running north along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
3325,They are riding west along the south side of a road which runs west to east. In which direction is the road?,north
524,I am riding north-east along the south-east shore of the lake. In which direction is the lake?,north-west
4711,We are unicycling south along the west shore of the island. In which direction is the sea?,west
3258,We are hiking south-east along the north-east side of a road which runs south-east to north-west. In which direction is the road?,south-west
3782,They are cycling south-east along the south-west side of a road which runs south-east to north-west. In which direction is the road?,north-east
60,I am hiking south-west along the south-east shore of the lake. In which direction is the lake?,north-west
5651,"We are perambulating north along the east shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",east
3352,They are unicycling north-east along the north-west side of a road which runs north-east to south-west. In which direction is the road?,south-east
5698,"They are cycling north-west along the north-east shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",north-east
173,He is walking west along the south shore of the lake. In which direction is the lake?,north
274,She is jogging south-east along the north-east shore of the lake. In which direction is the lake?,south-west
361,We are riding east along the north shore of the lake. In which direction is the lake?,south
1976,"I am perambulating north-east along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
3298,They are cycling south-east along the north-east side of a road which runs south-east to north-west. In which direction is the road?,south-west
2828,"They are driving north-east along the middle of the south-east side of a park; in which direction is the bandstand, located in the centre of the park?",north-west
5548,"She is driving north-east along the south-east shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",south-east
4506,He is driving north-west along the north-east shore of the island. In which direction is the sea?,north-east
3083,He is riding south along the east side of a road which runs south to north. In which direction is the road?,west
4490,He is walking north-west along the north-east shore of the island. In which direction is the sea?,north-east
1414,"They are perambulating north-west along the south-west shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",north-east
501,I am cycling east along the south shore of the lake. In which direction is the lake?,north
2409,"I am walking west along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
178,He is cycling south-east along the north-east shore of the lake. In which direction is the lake?,south-west
482,I am running north-west along the north-east shore of the lake. In which direction is the lake?,south-west
810,We are walking north-west along the north-east shore of the lake. In which direction is the lake?,south-west
2878,"They are racing south-east along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
3547,He is driving north along the east side of a road which runs north to south. In which direction is the road?,west
4956,"You are racing south-west along the south-east shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",south-east
829,We are driving east along the south shore of the lake. In which direction is the lake?,north
2167,"She is running north along the middle of the west side of a park; in which direction is the bandstand, located in the centre of the park?",east
553,I am racing west along the north shore of the lake. In which direction is the lake?,south
1117,"You are racing west along the south shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",north
4981,"He is cycling west along the south shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",south
4858,"I am hiking south-east along the north-east shore of an island and then turn around to head back in the direction I came from, in which direction is the sea?",north-east
2661,"She is cycling east along the middle of the south side of a park; in which direction is the bandstand, located in the centre of the park?",north
679,He is jogging south along the west shore of the lake. In which direction is the lake?,east
5269,"They are unicycling west along the south shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",south
5285,"I am running east along the south shore of an island and then turn around to head back in the direction I came from, in which direction is the sea?",south
3498,You are hiking north-west along the north-east side of a road which runs north-west to south-east. In which direction is the road?,south-west
3774,They are walking south-east along the south-west side of a road which runs south-east to north-west. In which direction is the road?,north-east
4274,They are jogging south-east along the north-east shore of the island. In which direction is the sea?,north-east
3052,He is walking south-west along the south-east side of a road which runs south-west to north-east. In which direction is the road?,north-west
5219,"They are cycling south along the east shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",east
4001,He is running east along the north shore of the island. In which direction is the sea?,north
3248,We are riding north-east along the north-west side of a road which runs north-east to south-west. In which direction is the road?,south-east
1828,"We are unicycling north-east along the south-east shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",north-west
3815,They are perambulating south along the west side of a road which runs south to north. In which direction is the road?,east
2269,"We are driving west along the middle of the south side of a park; in which direction is the bandstand, located in the centre of the park?",north
5055,"She is walking north along the west shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",west
3651,She is perambulating north along the east side of a road which runs north to south. In which direction is the road?,west
5266,"They are unicycling south-east along the north-east shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",north-east
1863,"They are cycling south along the west shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",east
2177,"She is cycling east along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
1567,"You are riding south along the west shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",east
4808,"I am running north-east along the north-west shore of an island and then turn around to head back in the direction I came from, in which direction is the sea?",north-west
2166,"She is running north-west along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
538,I am hiking north-west along the north-east shore of the lake. In which direction is the lake?,south-west
1385,"They are driving east along the north shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",south
1147,"He is driving south along the east shore of a lake and then turns around to head back in the direction he came from, in which direction is the lake?",west
3114,He is racing south-east along the north-east side of a road which runs south-east to north-west. In which direction is the road?,south-west
3647,She is riding south along the west side of a road which runs south to north. In which direction is the road?,east
3023,You are hiking north along the west side of a road which runs north to south. In which direction is the road?,east
3561,He is riding west along the north side of a road which runs west to east. In which direction is the road?,south
2150,"He is unicycling north-west along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
2323,"They are running south along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
3836,They are racing north-east along the south-east side of a road which runs north-east to south-west. In which direction is the road?,north-west
1967,"I am riding north along the middle of the west side of a park; in which direction is the bandstand, located in the centre of the park?",east
4566,She is running south-east along the south-west shore of the island. In which direction is the sea?,south-west
3012,You are perambulating south-west along the south-east side of a road which runs south-west to north-east. In which direction is the road?,north-west
5183,"We are hiking north along the west shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",west
2581,"He is cycling east along the middle of the south side of a park; in which direction is the bandstand, located in the centre of the park?",north
5464,"He is cycling south-west along the north-west shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",north-west
1189,"He is unicycling west along the south shore of a lake and then turns around to head back in the direction he came from, in which direction is the lake?",north
5060,"She is cycling south-west along the south-east shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",south-east
850,We are perambulating north-west along the north-east shore of the lake. In which direction is the lake?,south-west
3829,They are unicycling east along the south side of a road which runs east to west. In which direction is the road?,north
3794,They are jogging north-west along the north-east side of a road which runs north-west to south-east. In which direction is the road?,south-west
662,He is cycling south-east along the south-west shore of the lake. In which direction is the lake?,north-east
4527,He is riding south along the west shore of the island. In which direction is the sea?,west
2948,I am unicycling south-west along the south-east side of a road which runs south-west to north-east. In which direction is the road?,north-west
1217,"She is cycling east along the north shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",south
4439,You are jogging south along the west shore of the island. In which direction is the sea?,west
1886,"They are riding south-east along the south-west shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",north-east
3827,They are unicycling north along the east side of a road which runs north to south. In which direction is the road?,west
1790,"We are driving south-east along the south-west shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",north-east
1848,"They are running south-west along the north-west shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",south-east
5435,"You are racing north along the east shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",east
2755,"We are jogging north along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
677,He is jogging east along the south shore of the lake. In which direction is the lake?,north
854,We are perambulating south-east along the south-west shore of the lake. In which direction is the lake?,north-east
583,You are cycling south along the west shore of the lake. In which direction is the lake?,east
4633,She is racing west along the north shore of the island. In which direction is the sea?,north
1061,"You are cycling west along the south shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",north
4992,"He is driving north-east along the north-west shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",north-west
3981,You are hiking west along the south shore of the island. In which direction is the sea?,south
1826,"We are unicycling north-west along the north-east shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",south-west
946,They are unicycling north-west along the north-east shore of the lake. In which direction is the lake?,south-west
